chrome://extensions/,0.225,Tue Apr 10 2018 23:05:22 GMT+0530 (India Standard Time)
chrome://newtab/,10.735,Tue Apr 10 2018 23:05:22 GMT+0530 (India Standard Time)
https://www.google.co.in/search?q=shimla&rlz=1C1OKWM_enIN783IN783&oq=shimla&aqs=chrome..69i57j0j35i39j0l3.1891j0j7&sourceid=chrome&ie=UTF-8,4.002,Tue Apr 10 2018 23:05:25 GMT+0530 (India Standard Time)
https://en.wikipedia.org/wiki/Shimla,8.355,Tue Apr 10 2018 23:05:29 GMT+0530 (India Standard Time)
https://www.google.co.in/search?q=manali&rlz=1C1OKWM_enIN783IN783&oq=man&aqs=chrome.0.69i59j69i57j69i60l3j69i59.1082j0j7&sourceid=chrome&ie=UTF-8,11.181000000000001,Tue Apr 10 2018 23:05:45 GMT+0530 (India Standard Time)
https://en.wikipedia.org/wiki/Manali,_Himachal_Pradesh,5.0969999999999995,Tue Apr 10 2018 23:05:56 GMT+0530 (India Standard Time)
https://www.tripadvisor.in/Tourism-g297618-Manali_Manali_Tehsil_Kullu_District_Himachal_Pradesh-Vacations.html,22.402,Tue Apr 10 2018 23:06:08 GMT+0530 (India Standard Time)
chrome-extension://emcpjhgpkomkbohfnlcddmodakjlojjg/options.html,0.318,Tue Apr 10 2018 23:06:27 GMT+0530 (India Standard Time)
